Gene,org_score_in_DisGeNET,score_in_DisGeNET,org_score_in_GeneCards,score_in_GeneCards,org_score_in_CTD,score_in_CTD,avg_score
MAMDC2B,0,0,0,0,3.23,0.024344287,0.008114762
ZFP141,0,0,0,0,3.23,0.024344287,0.008114762
RGD1562272,0,0,0,0,3.23,0.024344287,0.008114762
OR6K2,0,0,0,0,3.23,0.024344287,0.008114762
FREM2B,0,0,0,0,3.23,0.024344287,0.008114762
HNRNPA1P10,0,0,0,0,3.23,0.024344287,0.008114762
OVOL3,0,0,0,0,3.23,0.024344287,0.008114762
RDH14B,0,0,0,0,3.23,0.024344287,0.008114762
OR6B3,0,0,0,0,3.23,0.024344287,0.008114762
MTUS2A,0,0,0,0,3.23,0.024344287,0.008114762
PIK3R6A,0,0,0,0,3.23,0.024344287,0.008114762
RGD1308143,0,0,0,0,3.23,0.024344287,0.008114762
OLFR1501,0,0,0,0,3.23,0.024344287,0.008114762
RGS7BPA,0,0,0,0,3.23,0.024344287,0.008114762
CCDC85AL,0,0,0,0,3.23,0.024344287,0.008114762
BAZ2BA,0,0,0,0,3.23,0.024344287,0.008114762
TMEM176L.3A,0,0,0,0,3.23,0.024344287,0.008114762
MIR6324,0,0,0,0,3.23,0.024344287,0.008114762
SKILA,0,0,0,0,3.23,0.024344287,0.008114762
TEAD3A,0,0,0,0,3.23,0.024344287,0.008114762
TCERG1A,0,0,0,0,3.23,0.024344287,0.008114762
RNF145A,0,0,0,0,3.23,0.024344287,0.008114762
CREB1B,0,0,0,0,3.23,0.024344287,0.008114762
OR5M11,0,0,0,0,3.23,0.024344287,0.008114762
HECW2B,0,0,0,0,3.23,0.024344287,0.008114762
CAVIN1A,0,0,0,0,3.23,0.024344287,0.008114762
PAK2A,0,0,0,0,3.23,0.024344287,0.008114762
VOM2R53,0,0,0,0,3.23,0.024344287,0.008114762
CABLES2A,0,0,0,0,3.23,0.024344287,0.008114762
SLC9A3.1,0,0,0,0,3.23,0.024344287,0.008114762
PAPPAB,0,0,0,0,3.23,0.024344287,0.008114762
AAK1A,0,0,0,0,3.23,0.024344287,0.008114762
ZFP937,0,0,0,0,3.23,0.024344287,0.008114762
MXRA5B,0,0,0,0,3.23,0.024344287,0.008114762
STX11B.1,0,0,0,0,3.23,0.024344287,0.008114762
CAMSAP2A,0,0,0,0,3.23,0.024344287,0.008114762
ELOAL,0,0,0,0,3.23,0.024344287,0.008114762
CAMKVA,0,0,0,0,3.23,0.024344287,0.008114762
PLXNA1A,0,0,0,0,3.23,0.024344287,0.008114762
OLFR1440,0,0,0,0,3.23,0.024344287,0.008114762
OR8A1,0,0,0,0,3.23,0.024344287,0.008114762
RPL23AP63,0,0,0,0,3.23,0.024344287,0.008114762
DEFB21,0,0,0,0,3.23,0.024344287,0.008114762
OLFR1223,0,0,0,0,3.23,0.024344287,0.008114762
OR4C3,0,0,0,0,3.23,0.024344287,0.008114762
RS14,0,0,0,0,3.23,0.024344287,0.008114762
SENP3A,0,0,0,0,3.23,0.024344287,0.008114762
PLCD3B,0,0,0,0,3.23,0.024344287,0.008114762
ADCYAP1R1A,0,0,0,0,3.23,0.024344287,0.008114762
LAYNB,0,0,0,0,3.23,0.024344287,0.008114762
SP100.3,0,0,0,0,3.23,0.024344287,0.008114762
FOXP3A,0,0,0,0,3.23,0.024344287,0.008114762
CACNA1FA,0,0,0,0,3.23,0.024344287,0.008114762
OLR1622,0,0,0,0,3.23,0.024344287,0.008114762
CASPA,0,0,0,0,3.23,0.024344287,0.008114762
UBE2L3B,0,0,0,0,3.23,0.024344287,0.008114762
MRGPRB13,0,0,0,0,3.23,0.024344287,0.008114762
NECTIN1A,0,0,0,0,3.23,0.024344287,0.008114762
HER5,0,0,0,0,3.23,0.024344287,0.008114762
RGD1563354,0,0,0,0,3.23,0.024344287,0.008114762
MIR724,0,0,0,0,3.23,0.024344287,0.008114762
SETB,0,0,0,0,3.23,0.024344287,0.008114762
MARVELD2A,0,0,0,0,3.23,0.024344287,0.008114762
PTK7A,0,0,0,0,3.23,0.024344287,0.008114762
MIR1179,0,0,0,0,3.23,0.024344287,0.008114762
EBF1A,0,0,0,0,3.23,0.024344287,0.008114762
CNN3A,0,0,0,0,3.23,0.024344287,0.008114762
PHLDB1A,0,0,0,0,3.23,0.024344287,0.008114762
AFDNA,0,0,0,0,3.23,0.024344287,0.008114762
MAMDC2A,0,0,0,0,3.23,0.024344287,0.008114762
OLFR535,0,0,0,0,3.23,0.024344287,0.008114762
PDPK1B,0,0,0,0,3.23,0.024344287,0.008114762
MTMR7B,0,0,0,0,3.23,0.024344287,0.008114762
PNOCB,0,0,0,0,3.23,0.024344287,0.008114762
PSMA6B,0,0,0,0,3.23,0.024344287,0.008114762
SLC35D1A,0,0,0,0,3.23,0.024344287,0.008114762
PSMA6L,0,0,0,0,3.23,0.024344287,0.008114762
WFDC9,0,0,0,0,3.23,0.024344287,0.008114762
SLFN14,0,0,0,0,3.23,0.024344287,0.008114762
ST14B,0,0,0,0,3.23,0.024344287,0.008114762
MRE-11,0,0,0,0,3.23,0.024344287,0.008114762
OLR715,0,0,0,0,3.23,0.024344287,0.008114762
TSPAN18B,0,0,0,0,3.23,0.024344287,0.008114762
CMN,0,0,0,0,3.23,0.024344287,0.008114762
RGD1304728,0,0,0,0,3.23,0.024344287,0.008114762
RAPGEF1B,0,0,0,0,3.23,0.024344287,0.008114762
SLC25A54,0,0,0,0,3.23,0.024344287,0.008114762
VSNL1A,0,0,0,0,3.23,0.024344287,0.008114762
ZDHHC20B,0,0,0,0,3.23,0.024344287,0.008114762
C4ORF17,0,0,0,0,3.23,0.024344287,0.008114762
MBOAT2A,0,0,0,0,3.23,0.024344287,0.008114762
RHOAC,0,0,0,0,3.23,0.024344287,0.008114762
DGCR11,0,0,0,0,3.23,0.024344287,0.008114762
CAVIN1B,0,0,0,0,3.23,0.024344287,0.008114762
MIR1911,0,0,0,0,3.23,0.024344287,0.008114762
KLF5L,0,0,0,0,3.23,0.024344287,0.008114762
SNAPC1B,0,0,0,0,3.23,0.024344287,0.008114762
CABP5A,0,0,0,0,3.23,0.024344287,0.008114762
RGD1564657,0,0,0,0,3.23,0.024344287,0.008114762
C14ORF166B,0,0,0,0,3.23,0.024344287,0.008114762
GOLIM4B,0,0,0,0,3.23,0.024344287,0.008114762
NPM1B,0,0,0,0,3.23,0.024344287,0.008114762
LRRC8C-DT,0,0,0,0,3.23,0.024344287,0.008114762
RPS6KA3B,0,0,0,0,3.23,0.024344287,0.008114762
CTDSPL3,0,0,0,0,3.23,0.024344287,0.008114762
PUF60B,0,0,0,0,3.23,0.024344287,0.008114762
FT,0,0,0,0,3.23,0.024344287,0.008114762
KCNH1A,0,0,0,0,3.23,0.024344287,0.008114762
KLK1C3,0,0,0,0,3.23,0.024344287,0.008114762
ARVCFB,0,0,0,0,3.23,0.024344287,0.008114762
KLHL38A,0,0,0,0,3.23,0.024344287,0.008114762
PIP4K2AA,0,0,0,0,3.23,0.024344287,0.008114762
OLR1374,0,0,0,0,3.23,0.024344287,0.008114762
FLRT1B,0,0,0,0,3.23,0.024344287,0.008114762
SEPT4A,0,0,0,0,3.23,0.024344287,0.008114762
NOL4LA,0,0,0,0,3.23,0.024344287,0.008114762
SCN4AB,0,0,0,0,3.23,0.024344287,0.008114762
SEPT10,0,0,0,0,3.23,0.024344287,0.008114762
PALM1B,0,0,0,0,3.23,0.024344287,0.008114762
OR4F15,0,0,0,0,3.23,0.024344287,0.008114762
HMG1L1,0,0,0,0,3.23,0.024344287,0.008114762
OR6C1,0,0,0,0,3.23,0.024344287,0.008114762
VEGFBA,0,0,0,0,3.23,0.024344287,0.008114762
NYAP2B,0,0,0,0,3.23,0.024344287,0.008114762
RAD23AB,0,0,0,0,3.23,0.024344287,0.008114762
ST6GALNAC5B,0,0,0,0,3.23,0.024344287,0.008114762
WNT7BA,0,0,0,0,3.23,0.024344287,0.008114762
ASCL5,0,0,0,0,3.23,0.024344287,0.008114762
RPSAP19,0,0,0,0,3.23,0.024344287,0.008114762
RT1-M4,0,0,0,0,3.23,0.024344287,0.008114762
GPR155A,0,0,0,0,3.23,0.024344287,0.008114762
CACNB3A,0,0,0,0,3.23,0.024344287,0.008114762
C6ORF201,0,0,0,0,3.23,0.024344287,0.008114762
OLFR551,0,0,0,0,3.23,0.024344287,0.008114762
NPTNB,0,0,0,0,3.23,0.024344287,0.008114762
BMPR1AA,0,0,0,0,3.23,0.024344287,0.008114762
FOXL3-OT1,0,0,0,0,3.23,0.024344287,0.008114762
PVRL2L,0,0,0,0,3.23,0.024344287,0.008114762
PCLOA,0,0,0,0,3.23,0.024344287,0.008114762
KITB,0,0,0,0,3.23,0.024344287,0.008114762
OLR1273,0,0,0,0,3.23,0.024344287,0.008114762
SEC61GL,0,0,0,0,3.23,0.024344287,0.008114762
OLFR1370,0,0,0,0,3.23,0.024344287,0.008114762
ST8SIA7.1,0,0,0,0,3.23,0.024344287,0.008114762
PLCD4A,0,0,0,0,3.23,0.024344287,0.008114762
RGD1563159,0,0,0,0,3.23,0.024344287,0.008114762
PCDH7A,0,0,0,0,3.23,0.024344287,0.008114762
PKDCCA,0,0,0,0,3.23,0.024344287,0.008114762
GJA11,0,0,0,0,3.23,0.024344287,0.008114762
VMN2R88,0,0,0,0,3.23,0.024344287,0.008114762
RYR2A,0,0,0,0,3.23,0.024344287,0.008114762
FTR54,0,0,0,0,3.23,0.024344287,0.008114762
RGD1304622,0,0,0,0,3.23,0.024344287,0.008114762
GJB10,0,0,0,0,3.23,0.024344287,0.008114762
OTUB1B,0,0,0,0,3.23,0.024344287,0.008114762
NCANB,0,0,0,0,3.23,0.024344287,0.008114762
GRAMD1BA,0,0,0,0,3.23,0.024344287,0.008114762
TMEFF2A,0,0,0,0,3.23,0.024344287,0.008114762
DCTN1A,0,0,0,0,3.23,0.024344287,0.008114762
OTX2A,0,0,0,0,3.23,0.024344287,0.008114762
C1ORF185,0,0,0,0,3.23,0.024344287,0.008114762
OR10W1,0,0,0,0,3.23,0.024344287,0.008114762
CUEDC1B,0,0,0,0,3.23,0.024344287,0.008114762
BTBD10A,0,0,0,0,3.23,0.024344287,0.008114762
HMOX2A,0,0,0,0,3.23,0.024344287,0.008114762
OLR1137,0,0,0,0,3.23,0.024344287,0.008114762
RGD1560076,0,0,0,0,3.23,0.024344287,0.008114762
PCSK5A,0,0,0,0,3.23,0.024344287,0.008114762
RGD1562638,0,0,0,0,3.23,0.024344287,0.008114762
OGDHA,0,0,0,0,3.23,0.024344287,0.008114762
CUL1A,0,0,0,0,3.23,0.024344287,0.008114762
RNF11B,0,0,0,0,3.23,0.024344287,0.008114762
FAM83HB,0,0,0,0,3.23,0.024344287,0.008114762
OR52B4,0,0,0,0,3.23,0.024344287,0.008114762
FRMD4BA,0,0,0,0,3.23,0.024344287,0.008114762
RGD1563780,0,0,0,0,3.23,0.024344287,0.008114762
OLR1422,0,0,0,0,3.23,0.024344287,0.008114762
PCAT1,0,0,0,0,3.23,0.024344287,0.008114762
HMGB3B,0,0,0,0,3.23,0.024344287,0.008114762
TRAF2A,0,0,0,0,3.23,0.024344287,0.008114762
PTGESL,0,0,0,0,3.23,0.024344287,0.008114762
TRPC4APA,0,0,0,0,3.23,0.024344287,0.008114762
OR115-1,0,0,0,0,3.23,0.024344287,0.008114762
BIN1B,0,0,0,0,3.23,0.024344287,0.008114762
OCLNB,0,0,0,0,3.23,0.024344287,0.008114762
ASB5B,0,0,0,0,3.23,0.024344287,0.008114762
RGD1559747,0,0,0,0,3.23,0.024344287,0.008114762
RPS6KA3A,0,0,0,0,3.23,0.024344287,0.008114762
ACOT9.2,0,0,0,0,3.23,0.024344287,0.008114762
PI15B,0,0,0,0,3.23,0.024344287,0.008114762
CASKA,0,0,0,0,3.23,0.024344287,0.008114762
JAG1A,0,0,0,0,3.23,0.024344287,0.008114762
TIPINL1,0,0,0,0,3.23,0.024344287,0.008114762
VOM1R46,0,0,0,0,3.23,0.024344287,0.008114762
ACVR1BA,0,0,0,0,3.23,0.024344287,0.008114762
PFKFB2B,0,0,0,0,3.23,0.024344287,0.008114762
NDUFS8B,0,0,0,0,3.23,0.024344287,0.008114762
TGM1L3,0,0,0,0,3.23,0.024344287,0.008114762
PPP2R2BB,0,0,0,0,3.23,0.024344287,0.008114762
PPIFB,0,0,0,0,3.23,0.024344287,0.008114762
FLJ11011L,0,0,0,0,3.23,0.024344287,0.008114762
ITCHA,0,0,0,0,3.23,0.024344287,0.008114762
UGT-36,0,0,0,0,3.23,0.024344287,0.008114762
RGD1562143,0,0,0,0,3.23,0.024344287,0.008114762
SORBS2A,0,0,0,0,3.23,0.024344287,0.008114762
VASNB,0,0,0,0,3.23,0.024344287,0.008114762
OLFR890,0,0,0,0,3.23,0.024344287,0.008114762
PCDH2AB2,0,0,0,0,3.23,0.024344287,0.008114762
SEC61A1L,0,0,0,0,3.23,0.024344287,0.008114762
FZD3A,0,0,0,0,3.23,0.024344287,0.008114762
MIR518D,0,0,0,0,3.23,0.024344287,0.008114762
CLDN15B,0,0,0,0,3.23,0.024344287,0.008114762
PPM1AB,0,0,0,0,3.23,0.024344287,0.008114762
OR2AG1,0,0,0,0,3.23,0.024344287,0.008114762
TECRA,0,0,0,0,3.23,0.024344287,0.008114762
OLFR656,0,0,0,0,3.23,0.024344287,0.008114762
MYO7AB,0,0,0,0,3.23,0.024344287,0.008114762
TGFB2-AS1,0,0,0,0,3.23,0.024344287,0.008114762
DLGAP2A,0,0,0,0,3.23,0.024344287,0.008114762
RGD1561102,0,0,0,0,3.23,0.024344287,0.008114762
SRGAP1A,0,0,0,0,3.23,0.024344287,0.008114762
CADPSB,0,0,0,0,3.23,0.024344287,0.008114762
SATB1A,0,0,0,0,3.23,0.024344287,0.008114762
TMTC2B,0,0,0,0,3.23,0.024344287,0.008114762
VMN2R13,0,0,0,0,3.23,0.024344287,0.008114762
CCNT2B,0,0,0,0,3.23,0.024344287,0.008114762
SHISA8B,0,0,0,0,3.23,0.024344287,0.008114762
OR1N1,0,0,0,0,3.23,0.024344287,0.008114762
CADPSA,0,0,0,0,3.23,0.024344287,0.008114762
ZNF292B,0,0,0,0,3.23,0.024344287,0.008114762
PALMDA,0,0,0,0,3.23,0.024344287,0.008114762
OR4E2,0,0,0,0,3.23,0.024344287,0.008114762
FAM171A2A,0,0,0,0,3.23,0.024344287,0.008114762
HTR2CL1,0,0,0,0,3.23,0.024344287,0.008114762
BICC1A,0,0,0,0,3.23,0.024344287,0.008114762
DIABLOB,0,0,0,0,3.23,0.024344287,0.008114762
OR6N2,0,0,0,0,3.23,0.024344287,0.008114762
RFTN1A,0,0,0,0,3.23,0.024344287,0.008114762
MIR880,0,0,0,0,3.23,0.024344287,0.008114762
WWTR1-AS1,0,0,0,0,3.23,0.024344287,0.008114762
PCDH1G26,0,0,0,0,3.23,0.024344287,0.008114762
PBRM1L,0,0,0,0,3.23,0.024344287,0.008114762
PCDH2AB8,0,0,0,0,3.23,0.024344287,0.008114762
C40H1.8,0,0,0,0,3.23,0.024344287,0.008114762
MROH3P,0,0,0,0,3.23,0.024344287,0.008114762
IGFBP5A,0,0,0,0,3.23,0.024344287,0.008114762
ADGRL2A,0,0,0,0,3.23,0.024344287,0.008114762
OR7G3,0,0,0,0,3.23,0.024344287,0.008114762
RPS25P6,0,0,0,0,3.23,0.024344287,0.008114762
OR4N5,0,0,0,0,3.23,0.024344287,0.008114762
MMP23BB,0,0,0,0,3.23,0.024344287,0.008114762
OLFR108,0,0,0,0,3.23,0.024344287,0.008114762
TMEM258B,0,0,0,0,3.23,0.024344287,0.008114762
RGD1564447,0,0,0,0,3.23,0.024344287,0.008114762
EMILIN1B,0,0,0,0,3.23,0.024344287,0.008114762
BUB1BB,0,0,0,0,3.23,0.024344287,0.008114762
NLK1,0,0,0,0,3.23,0.024344287,0.008114762
RGD1566136,0,0,0,0,3.23,0.024344287,0.008114762
DDI1,0,0,0,0,3.23,0.024344287,0.008114762
STAP2B,0,0,0,0,3.23,0.024344287,0.008114762
EPS15L1A,0,0,0,0,3.23,0.024344287,0.008114762
COL9A1B,0,0,0,0,3.23,0.024344287,0.008114762
PTENB,0,0,0,0,3.23,0.024344287,0.008114762
LINC00634,0,0,0,0,3.23,0.024344287,0.008114762
SDR16C6P,0,0,0,0,3.23,0.024344287,0.008114762
RAB5AB,0,0,0,0,3.23,0.024344287,0.008114762
SYN,0,0,0,0,3.23,0.024344287,0.008114762
OR52A5,0,0,0,0,3.23,0.024344287,0.008114762
MIR520G,0,0,0,0,3.23,0.024344287,0.008114762
GPC1B,0,0,0,0,3.23,0.024344287,0.008114762
OLR984,0,0,0,0,3.23,0.024344287,0.008114762
BCL7BA,0,0,0,0,3.23,0.024344287,0.008114762
OLFR1406,0,0,0,0,3.23,0.024344287,0.008114762
FOXP1A,0,0,0,0,3.23,0.024344287,0.008114762
GPR183A,0,0,0,0,3.23,0.024344287,0.008114762
ELOVL4A,0,0,0,0,3.23,0.024344287,0.008114762
ASAP1A,0,0,0,0,3.23,0.024344287,0.008114762
OLFR873,0,0,0,0,3.23,0.024344287,0.008114762
SGK2A,0,0,0,0,3.23,0.024344287,0.008114762
OLFR715,0,0,0,0,3.23,0.024344287,0.008114762
NIBAN1A,0,0,0,0,3.23,0.024344287,0.008114762
ARL15A,0,0,0,0,3.23,0.024344287,0.008114762
SNORD111,0,0,0,0,3.23,0.024344287,0.008114762
FAM20CB,0,0,0,0,3.23,0.024344287,0.008114762
SMC1AL,0,0,0,0,3.23,0.024344287,0.008114762
KLF7A,0,0,0,0,3.23,0.024344287,0.008114762
RGD1562146,0,0,0,0,3.23,0.024344287,0.008114762
RAD-54.L,0,0,0,0,3.23,0.024344287,0.008114762
RP1L1B,0,0,0,0,3.23,0.024344287,0.008114762
RAB18B,0,0,0,0,3.23,0.024344287,0.008114762
OR51A7,0,0,0,0,3.23,0.024344287,0.008114762
OLR179,0,0,0,0,3.23,0.024344287,0.008114762
GOLGA6L7,0,0,0,0,3.23,0.024344287,0.008114762
EIF3JA,0,0,0,0,3.23,0.024344287,0.008114762
RGD1563049,0,0,0,0,3.23,0.024344287,0.008114762
TLE3A,0,0,0,0,3.23,0.024344287,0.008114762
OLFR822,0,0,0,0,3.23,0.024344287,0.008114762
PCDH1GC5,0,0,0,0,3.23,0.024344287,0.008114762
PTENA,0,0,0,0,3.23,0.024344287,0.008114762
PLEKHO1B,0,0,0,0,3.23,0.024344287,0.008114762
LILRC2,0,0,0,0,3.23,0.024344287,0.008114762
VMN2R5,0,0,0,0,3.23,0.024344287,0.008114762
TANC1A,0,0,0,0,3.23,0.024344287,0.008114762
RGD1307929,0,0,0,0,3.23,0.024344287,0.008114762
FOXO6B,0,0,0,0,3.23,0.024344287,0.008114762
OR4L1,0,0,0,0,3.23,0.024344287,0.008114762
PPM1BA,0,0,0,0,3.23,0.024344287,0.008114762
LY49I9,0,0,0,0,3.23,0.024344287,0.008114762
GPHNA,0,0,0,0,3.23,0.024344287,0.008114762
PACSIN1B,0,0,0,0,3.23,0.024344287,0.008114762
PCDH1A,0,0,0,0,3.23,0.024344287,0.008114762
KIR2DL4,0,0,0,0,3.23,0.024344287,0.008114762
FGFR1-PS1,0,0,0,0,3.23,0.024344287,0.008114762
NAA15B,0,0,0,0,3.23,0.024344287,0.008114762
RHOGC,0,0,0,0,3.23,0.024344287,0.008114762
GABRA6B,0,0,0,0,3.23,0.024344287,0.008114762
GPD1C,0,0,0,0,3.23,0.024344287,0.008114762
GAS7A,0,0,0,0,3.23,0.024344287,0.008114762
OR1J2,0,0,0,0,3.23,0.024344287,0.008114762
HILS1,0,0,0,0,3.23,0.024344287,0.008114762
OR8G5,0,0,0,0,3.23,0.024344287,0.008114762
OR8U8,0,0,0,0,3.23,0.024344287,0.008114762
LMBRD2A,0,0,0,0,3.23,0.024344287,0.008114762
C4ORF45,0,0,0,0,3.23,0.024344287,0.008114762
TORE,0,0,0,0,3.23,0.024344287,0.008114762
PLCD3A,0,0,0,0,3.23,0.024344287,0.008114762
CAMK1A,0,0,0,0,3.23,0.024344287,0.008114762
ABI1B,0,0,0,0,3.23,0.024344287,0.008114762
AR-ALPHA,0,0,0,0,3.23,0.024344287,0.008114762
OR6C6,0,0,0,0,3.23,0.024344287,0.008114762
ZNF384A,0,0,0,0,3.23,0.024344287,0.008114762
OLR1587,0,0,0,0,3.23,0.024344287,0.008114762
OR13F1,0,0,0,0,3.23,0.024344287,0.008114762
SEPT8A,0,0,0,0,3.23,0.024344287,0.008114762
COL12A1A,0,0,0,0,3.23,0.024344287,0.008114762
KCNQ2A,0,0,0,0,3.23,0.024344287,0.008114762
CLDN34C1,0,0,0,0,3.23,0.024344287,0.008114762
OLFR995,0,0,0,0,3.23,0.024344287,0.008114762
KCNIP3B,0,0,0,0,3.23,0.024344287,0.008114762
LRP2A,0,0,0,0,3.23,0.024344287,0.008114762
AGXT2L1,0,0,0,0,3.23,0.024344287,0.008114762
MYLK4A,0,0,0,0,3.23,0.024344287,0.008114762
AUTS2A,0,0,0,0,3.23,0.024344287,0.008114762
OLR1405,0,0,0,0,3.23,0.024344287,0.008114762
ARL15B,0,0,0,0,3.23,0.024344287,0.008114762
SEMA3GB,0,0,0,0,3.23,0.024344287,0.008114762
DKK3B,0,0,0,0,3.23,0.024344287,0.008114762
C14ORF156,0,0,0,0,3.23,0.024344287,0.008114762
SEMA3BL,0,0,0,0,3.23,0.024344287,0.008114762
HNRNPL2,0,0,0,0,3.23,0.024344287,0.008114762
PRAMEL29,0,0,0,0,3.23,0.024344287,0.008114762
MIR600HG,0,0,0,0,3.23,0.024344287,0.008114762
ACE3,0,0,0,0,3.23,0.024344287,0.008114762
RGD1565117,0,0,0,0,3.23,0.024344287,0.008114762
SPRB,0,0,0,0,3.23,0.024344287,0.008114762
C3ORF84,0,0,0,0,3.23,0.024344287,0.008114762
OR6B1,0,0,0,0,3.23,0.024344287,0.008114762
OLFM3A,0,0,0,0,3.23,0.024344287,0.008114762
PRKACBA,0,0,0,0,3.23,0.024344287,0.008114762
ARHGEF18A,0,0,0,0,3.23,0.024344287,0.008114762
MESPBA,0,0,0,0,3.23,0.024344287,0.008114762
PTPN11B,0,0,0,0,3.23,0.024344287,0.008114762
ARL8,0,0,0,0,3.23,0.024344287,0.008114762
ACTR1,0,0,0,0,3.23,0.024344287,0.008114762
S100A7L2,0,0,0,0,3.23,0.024344287,0.008114762
LINC01711,0,0,0,0,3.23,0.024344287,0.008114762
SYT7B,0,0,0,0,3.23,0.024344287,0.008114762
HSFX2,0,0,0,0,3.23,0.024344287,0.008114762
MIR8112,0,0,0,0,3.23,0.024344287,0.008114762
DAAM1A,0,0,0,0,3.23,0.024344287,0.008114762
RAB11BB,0,0,0,0,3.23,0.024344287,0.008114762
TSPAN5B,0,0,0,0,3.23,0.024344287,0.008114762
OLR1768,0,0,0,0,3.23,0.024344287,0.008114762
EMILIN2A,0,0,0,0,3.23,0.024344287,0.008114762
CLEC19A,0,0,0,0,3.23,0.024344287,0.008114762
THRAP3B,0,0,0,0,3.23,0.024344287,0.008114762
TGFB5,0,0,0,0,3.23,0.024344287,0.008114762
HMBSB,0,0,0,0,3.23,0.024344287,0.008114762
AGLB,0,0,0,0,3.23,0.024344287,0.008114762
UGT1B2,0,0,0,0,3.23,0.024344287,0.008114762
OLR378,0,0,0,0,3.23,0.024344287,0.008114762
MYH7BA,0,0,0,0,3.23,0.024344287,0.008114762
MEGF6B,0,0,0,0,3.23,0.024344287,0.008114762
VOM1R74,0,0,0,0,3.23,0.024344287,0.008114762
TFR1B,0,0,0,0,3.23,0.024344287,0.008114762
ADGRE4P,0,0,0,0,3.23,0.024344287,0.008114762
BSCL2L,0,0,0,0,3.23,0.024344287,0.008114762
ZFP978,0,0,0,0,3.23,0.024344287,0.008114762
PDE4CB,0,0,0,0,3.23,0.024344287,0.008114762
KCNMA1A,0,0,0,0,3.23,0.024344287,0.008114762
KCNC1A,0,0,0,0,3.23,0.024344287,0.008114762
PLSCR3B,0,0,0,0,3.23,0.024344287,0.008114762
SMIM10,0,0,0,0,3.23,0.024344287,0.008114762
CTDNEP1B,0,0,0,0,3.23,0.024344287,0.008114762
EDNRAA,0,0,0,0,3.23,0.024344287,0.008114762
ASB2A.1,0,0,0,0,3.23,0.024344287,0.008114762
UNGA,0,0,0,0,3.23,0.024344287,0.008114762
RAB3DA,0,0,0,0,3.23,0.024344287,0.008114762
OR8G2P,0,0,0,0,3.23,0.024344287,0.008114762
EIF4G2B,0,0,0,0,3.23,0.024344287,0.008114762
OLFR675,0,0,0,0,3.23,0.024344287,0.008114762
RLN3,0,0,0,0,3.23,0.024344287,0.008114762
PCDH1G11,0,0,0,0,3.23,0.024344287,0.008114762
RTN1B,0,0,0,0,3.23,0.024344287,0.008114762
OLR56,0,0,0,0,3.23,0.024344287,0.008114762
RPL17P39,0,0,0,0,3.23,0.024344287,0.008114762
CNOT6B,0,0,0,0,3.23,0.024344287,0.008114762
PPP3R1B,0,0,0,0,3.23,0.024344287,0.008114762
TPST1L,0,0,0,0,3.23,0.024344287,0.008114762
NDST2B,0,0,0,0,3.23,0.024344287,0.008114762
ERBB4A,0,0,0,0,3.23,0.024344287,0.008114762
ARHGAP35A,0,0,0,0,3.23,0.024344287,0.008114762
OLFR307,0,0,0,0,3.23,0.024344287,0.008114762
PAPPA1,0,0,0,0,3.23,0.024344287,0.008114762
RBMS2B,0,0,0,0,3.23,0.024344287,0.008114762
OLFR347,0,0,0,0,3.23,0.024344287,0.008114762
OR5L1,0,0,0,0,3.23,0.024344287,0.008114762
EIF3EB,0,0,0,0,3.23,0.024344287,0.008114762
B3GNT2L,0,0,0,0,3.23,0.024344287,0.008114762
HSP90AA5P,0,0,0,0,3.23,0.024344287,0.008114762
DNAJC5GA,0,0,0,0,3.23,0.024344287,0.008114762
ZFP483,0,0,0,0,3.23,0.024344287,0.008114762
KRT18A.2,0,0,0,0,3.23,0.024344287,0.008114762
EB1,0,0,0,0,3.23,0.024344287,0.008114762
OLFR601,0,0,0,0,3.23,0.024344287,0.008114762
ACPL2,0,0,0,0,3.23,0.024344287,0.008114762
GABPB1L,0,0,0,0,3.23,0.024344287,0.008114762
SLC8A1B,0,0,0,0,3.23,0.024344287,0.008114762
SNX27A,0,0,0,0,3.23,0.024344287,0.008114762
RBM24B,0,0,0,0,3.23,0.024344287,0.008114762
CDH7A,0,0,0,0,3.23,0.024344287,0.008114762
ST3GAL3A,0,0,0,0,3.23,0.024344287,0.008114762
ARFIP2A,0,0,0,0,3.23,0.024344287,0.008114762
OR5B2,0,0,0,0,3.23,0.024344287,0.008114762
VMO1B,0,0,0,0,3.23,0.024344287,0.008114762
GJB1B,0,0,0,0,3.23,0.024344287,0.008114762
FGF18B,0,0,0,0,3.23,0.024344287,0.008114762
OLFR380,0,0,0,0,3.23,0.024344287,0.008114762
RPL7P23,0,0,0,0,3.23,0.024344287,0.008114762
OLR1491,0,0,0,0,3.23,0.024344287,0.008114762
OLR86,0,0,0,0,3.23,0.024344287,0.008114762
CABLES2B,0,0,0,0,3.23,0.024344287,0.008114762
CNN3B,0,0,0,0,3.23,0.024344287,0.008114762
OR14C36,0,0,0,0,3.23,0.024344287,0.008114762
VEZF1B,0,0,0,0,3.23,0.024344287,0.008114762
OLR856,0,0,0,0,3.23,0.024344287,0.008114762
OLR582,0,0,0,0,3.23,0.024344287,0.008114762
C1ORF141,0,0,0,0,3.23,0.024344287,0.008114762
DNAH5L,0,0,0,0,3.23,0.024344287,0.008114762
KIAA0408L,0,0,0,0,3.23,0.024344287,0.008114762
BCL11AA,0,0,0,0,3.23,0.024344287,0.008114762
RPL31L2,0,0,0,0,3.23,0.024344287,0.008114762
