num,Database,herb,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total,Ingredient_Name
1182,Chemistry,gancao,,5280804,Exist,--,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,,"GSK3B,MPI,GAA,AKR1B1,EPHX2,ALPL,CA7,XDH,EZH2,CA12,CA4,ALPI,MDM2,POLB,MDM4,DLD,CA2,MITF","CA7,CA4,NMUR2,ALPI,IL2,P4HB,AKR1B1,ADRA2C,CA2,NOX4,CA12","GSK3B,MPI,GAA,P4HB,AKR1B1,EPHX2,CA12,CA7,XDH,EZH2,ALPL,CA4,ALPI,NMUR2,IL2,MDM2,POLB,NOX4,ADRA2C,MDM4,DLD,CA2,MITF",isoquercitrin
1183,Chemistry,gancao,,5280804,Exist,--,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,,"GSK3B,MPI,GAA,AKR1B1,EPHX2,ALPL,CA7,XDH,EZH2,CA12,CA4,ALPI,MDM2,POLB,MDM4,DLD,CA2,MITF","CA7,CA4,NMUR2,ALPI,IL2,P4HB,AKR1B1,ADRA2C,CA2,NOX4,CA12","GSK3B,MPI,GAA,P4HB,AKR1B1,EPHX2,CA12,CA7,XDH,EZH2,ALPL,CA4,ALPI,NMUR2,IL2,MDM2,POLB,NOX4,ADRA2C,MDM4,DLD,CA2,MITF",quercetin-3-O-glucoside
1184,Chemistry,gancao,,5280804,Exist,--,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,,"GSK3B,MPI,GAA,AKR1B1,EPHX2,ALPL,CA7,XDH,EZH2,CA12,CA4,ALPI,MDM2,POLB,MDM4,DLD,CA2,MITF","CA7,CA4,NMUR2,ALPI,IL2,P4HB,AKR1B1,ADRA2C,CA2,NOX4,CA12","GSK3B,MPI,GAA,P4HB,AKR1B1,EPHX2,CA12,CA7,XDH,EZH2,ALPL,CA4,ALPI,NMUR2,IL2,MDM2,POLB,NOX4,ADRA2C,MDM4,DLD,CA2,MITF",quercetin-3-O-glucoside
1185,Chemistry,chaihu,,5280863,Exist,--,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,,"CSNK2A1,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,NFKB1,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,CYP1B1,HSD17B2,NR1I3,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,APP,PIP4K2A,ESR2,CYP2C9,CA2,BCHE,GSK3B,HDAC9,CCNB1,AKR1B1,ABCB1,MAPT,ESR1,CCNB2,CA7,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,PGR,TYR,SIAE,CTDSP1,CYP2D6,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,CLK1","NEK6,ALOX5,CCR4,ELAVL1,AKR1B1,KDM4E,ABCB1,MAPT,CA3,ALOX15,DAPK1,ESR1,GLO1,MPG,CA7,PKN1,AKR1B10,CA4,HSD17B1,CYP2C8,AR,CYP1A2,NOX4,TOP2A,CYP1B1,APEX1,CISD1,MPO,HSD17B2,TTR,TYR,CTDSP1,NUAK1,PTPRS,ABCC1,FLT3,CYP2D6,ALOX12,CA12,XDH,ESRRA,TNKS2,ESR2,ABCG2,MAOA,AHR,CA2,GPR35,SLC2A1,TNKS","CSNK2A1,NEK6,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,PKN1,NFKB1,AKR1B10,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,TOP2A,CYP1B1,APEX1,HSD17B2,NR1I3,NUAK1,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,TNKS2,APP,PIP4K2A,ESR2,CYP2C9,MAOA,TNKS,CA2,BCHE,GSK3B,HDAC9,CCR4,ELAVL1,CCNB1,AKR1B1,ABCB1,MAPT,KDM4E,CA3,ALOX15,ESR1,CCNB2,MPG,CA7,CA4,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,CYP2C8,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,TTR,PGR,TYR,SIAE,CTDSP1,PTPRS,CYP2D6,ALOX12,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,GPR35,CLK1","3,5,7,4'-tetrahydroxyflavone"
1186,Chemistry,gancao,,5280863,Exist,--,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,,"CSNK2A1,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,NFKB1,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,CYP1B1,HSD17B2,NR1I3,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,APP,PIP4K2A,ESR2,CYP2C9,CA2,BCHE,GSK3B,HDAC9,CCNB1,AKR1B1,ABCB1,MAPT,ESR1,CCNB2,CA7,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,PGR,TYR,SIAE,CTDSP1,CYP2D6,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,CLK1","NEK6,ALOX5,CCR4,ELAVL1,AKR1B1,KDM4E,ABCB1,MAPT,CA3,ALOX15,DAPK1,ESR1,GLO1,MPG,CA7,PKN1,AKR1B10,CA4,HSD17B1,CYP2C8,AR,CYP1A2,NOX4,TOP2A,CYP1B1,APEX1,CISD1,MPO,HSD17B2,TTR,TYR,CTDSP1,NUAK1,PTPRS,ABCC1,FLT3,CYP2D6,ALOX12,CA12,XDH,ESRRA,TNKS2,ESR2,ABCG2,MAOA,AHR,CA2,GPR35,SLC2A1,TNKS","CSNK2A1,NEK6,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,PKN1,NFKB1,AKR1B10,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,TOP2A,CYP1B1,APEX1,HSD17B2,NR1I3,NUAK1,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,TNKS2,APP,PIP4K2A,ESR2,CYP2C9,MAOA,TNKS,CA2,BCHE,GSK3B,HDAC9,CCR4,ELAVL1,CCNB1,AKR1B1,ABCB1,MAPT,KDM4E,CA3,ALOX15,ESR1,CCNB2,MPG,CA7,CA4,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,CYP2C8,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,TTR,PGR,TYR,SIAE,CTDSP1,PTPRS,CYP2D6,ALOX12,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,GPR35,CLK1","3,5,7,4'-tetrahydroxyflavone"
1187,Chemistry,chaihu,,NO,,,,,,,,"3,5,7,4'-tetrahydroxyflavone-3-rhamnoglucoside"
1188,Chemistry,gancao,,NO,,,,,,,,"3,5,7,4'-tetrahydroxyflavone-3-rhamnoglucoside"
1189,Chemistry,chaihu,,5280863,Exist,--,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,,"CSNK2A1,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,NFKB1,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,CYP1B1,HSD17B2,NR1I3,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,APP,PIP4K2A,ESR2,CYP2C9,CA2,BCHE,GSK3B,HDAC9,CCNB1,AKR1B1,ABCB1,MAPT,ESR1,CCNB2,CA7,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,PGR,TYR,SIAE,CTDSP1,CYP2D6,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,CLK1","NEK6,ALOX5,CCR4,ELAVL1,AKR1B1,KDM4E,ABCB1,MAPT,CA3,ALOX15,DAPK1,ESR1,GLO1,MPG,CA7,PKN1,AKR1B10,CA4,HSD17B1,CYP2C8,AR,CYP1A2,NOX4,TOP2A,CYP1B1,APEX1,CISD1,MPO,HSD17B2,TTR,TYR,CTDSP1,NUAK1,PTPRS,ABCC1,FLT3,CYP2D6,ALOX12,CA12,XDH,ESRRA,TNKS2,ESR2,ABCG2,MAOA,AHR,CA2,GPR35,SLC2A1,TNKS","CSNK2A1,NEK6,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,PKN1,NFKB1,AKR1B10,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,TOP2A,CYP1B1,APEX1,HSD17B2,NR1I3,NUAK1,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,TNKS2,APP,PIP4K2A,ESR2,CYP2C9,MAOA,TNKS,CA2,BCHE,GSK3B,HDAC9,CCR4,ELAVL1,CCNB1,AKR1B1,ABCB1,MAPT,KDM4E,CA3,ALOX15,ESR1,CCNB2,MPG,CA7,CA4,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,CYP2C8,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,TTR,PGR,TYR,SIAE,CTDSP1,PTPRS,CYP2D6,ALOX12,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,GPR35,CLK1",kaempferol
1190,Chemistry,chaihu,,5280863,Exist,--,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,,"CSNK2A1,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,NFKB1,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,CYP1B1,HSD17B2,NR1I3,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,APP,PIP4K2A,ESR2,CYP2C9,CA2,BCHE,GSK3B,HDAC9,CCNB1,AKR1B1,ABCB1,MAPT,ESR1,CCNB2,CA7,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,PGR,TYR,SIAE,CTDSP1,CYP2D6,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,CLK1","NEK6,ALOX5,CCR4,ELAVL1,AKR1B1,KDM4E,ABCB1,MAPT,CA3,ALOX15,DAPK1,ESR1,GLO1,MPG,CA7,PKN1,AKR1B10,CA4,HSD17B1,CYP2C8,AR,CYP1A2,NOX4,TOP2A,CYP1B1,APEX1,CISD1,MPO,HSD17B2,TTR,TYR,CTDSP1,NUAK1,PTPRS,ABCC1,FLT3,CYP2D6,ALOX12,CA12,XDH,ESRRA,TNKS2,ESR2,ABCG2,MAOA,AHR,CA2,GPR35,SLC2A1,TNKS","CSNK2A1,NEK6,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,PKN1,NFKB1,AKR1B10,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,TOP2A,CYP1B1,APEX1,HSD17B2,NR1I3,NUAK1,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,TNKS2,APP,PIP4K2A,ESR2,CYP2C9,MAOA,TNKS,CA2,BCHE,GSK3B,HDAC9,CCR4,ELAVL1,CCNB1,AKR1B1,ABCB1,MAPT,KDM4E,CA3,ALOX15,ESR1,CCNB2,MPG,CA7,CA4,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,CYP2C8,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,TTR,PGR,TYR,SIAE,CTDSP1,PTPRS,CYP2D6,ALOX12,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,GPR35,CLK1",kaempferol
1191,Chemistry,gancao,,5280863,Exist,--,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,,"CSNK2A1,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,NFKB1,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,CYP1B1,HSD17B2,NR1I3,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,APP,PIP4K2A,ESR2,CYP2C9,CA2,BCHE,GSK3B,HDAC9,CCNB1,AKR1B1,ABCB1,MAPT,ESR1,CCNB2,CA7,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,PGR,TYR,SIAE,CTDSP1,CYP2D6,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,CLK1","NEK6,ALOX5,CCR4,ELAVL1,AKR1B1,KDM4E,ABCB1,MAPT,CA3,ALOX15,DAPK1,ESR1,GLO1,MPG,CA7,PKN1,AKR1B10,CA4,HSD17B1,CYP2C8,AR,CYP1A2,NOX4,TOP2A,CYP1B1,APEX1,CISD1,MPO,HSD17B2,TTR,TYR,CTDSP1,NUAK1,PTPRS,ABCC1,FLT3,CYP2D6,ALOX12,CA12,XDH,ESRRA,TNKS2,ESR2,ABCG2,MAOA,AHR,CA2,GPR35,SLC2A1,TNKS","CSNK2A1,NEK6,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,PKN1,NFKB1,AKR1B10,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,TOP2A,CYP1B1,APEX1,HSD17B2,NR1I3,NUAK1,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,TNKS2,APP,PIP4K2A,ESR2,CYP2C9,MAOA,TNKS,CA2,BCHE,GSK3B,HDAC9,CCR4,ELAVL1,CCNB1,AKR1B1,ABCB1,MAPT,KDM4E,CA3,ALOX15,ESR1,CCNB2,MPG,CA7,CA4,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,CYP2C8,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,TTR,PGR,TYR,SIAE,CTDSP1,PTPRS,CYP2D6,ALOX12,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,GPR35,CLK1",kaempferol
1192,Chemistry,gancao,,5280863,Exist,--,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,,"CSNK2A1,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,NFKB1,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,CYP1B1,HSD17B2,NR1I3,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,APP,PIP4K2A,ESR2,CYP2C9,CA2,BCHE,GSK3B,HDAC9,CCNB1,AKR1B1,ABCB1,MAPT,ESR1,CCNB2,CA7,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,PGR,TYR,SIAE,CTDSP1,CYP2D6,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,CLK1","NEK6,ALOX5,CCR4,ELAVL1,AKR1B1,KDM4E,ABCB1,MAPT,CA3,ALOX15,DAPK1,ESR1,GLO1,MPG,CA7,PKN1,AKR1B10,CA4,HSD17B1,CYP2C8,AR,CYP1A2,NOX4,TOP2A,CYP1B1,APEX1,CISD1,MPO,HSD17B2,TTR,TYR,CTDSP1,NUAK1,PTPRS,ABCC1,FLT3,CYP2D6,ALOX12,CA12,XDH,ESRRA,TNKS2,ESR2,ABCG2,MAOA,AHR,CA2,GPR35,SLC2A1,TNKS","CSNK2A1,NEK6,RARA,CDK6,ALOX5,CSNK2A2,STK16,CSNK2B,DAPK1,GLI3,GLO1,PKN1,NFKB1,AKR1B10,GSK3A,CYP19A1,ADAM10,SMAD3,BACE1,TOP2A,CYP1B1,APEX1,HSD17B2,NR1I3,NUAK1,CDK1,ABCC1,RELA,FLT3,HIF1A,ADAM17,CYP3A4,TNKS2,APP,PIP4K2A,ESR2,CYP2C9,MAOA,TNKS,CA2,BCHE,GSK3B,HDAC9,CCR4,ELAVL1,CCNB1,AKR1B1,ABCB1,MAPT,KDM4E,CA3,ALOX15,ESR1,CCNB2,MPG,CA7,CA4,DPP4,HSD17B1,PAFAH1B3,CYP1A1,SMAD2,CYP2C8,AR,POLH,NR3C1,CYP1A2,NOX4,NFKB2,CHRM1,HPGD,CISD1,MPO,TTR,PGR,TYR,SIAE,CTDSP1,PTPRS,CYP2D6,ALOX12,NFE2L2,NR1I2,CA12,XDH,RACGAP1,POLI,PIM2,ESRRA,PPARG,CCNB3,ABCG2,SLC2A1,AHR,GPR35,CLK1",kaempferol
1193,Chemistry,chaihu,,NO,,,,,,,,guercetol
1194,Chemistry,gancao,,NO,,,,,,,,guercetol
1195,Chemistry,chaihu,,5280343,Exist,--,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,,"BLM,CSNK2A2,GAA,CSNK2B,ALDH1A1,PTK2,GLO1,EGFR,PTPN1,EZH2,DRD1,ABCC4,SMAD3,CDK5,TOP2A,CYP1B1,AURKB,HSD17B2,MMP3,CDK2,NUAK1,RELA,FLT3,HIF1A,PON1,CA9,CA5A,SI,TDP1,POLK,CAMK2B,MMP2,GALK1,AVPR2,APP,RXRA,KDR,CA2,HSPB1,PLA2G1B,CSNK1G1,HDAC9,CCR4,ELAVL1,CA14,AKR1B1,YES1,ELAVL3,MAPT,CA1,ALOX15,CA3,PGD,ESR1,CA4,DPP4,MMP12,POLB,CYP1A1,CYP2C8,MMP9,PIK3R1,ELANE,CALM1,POLH,DIRAS1,NOX4,NFKB2,CA5B,PYGL,PIK3CG,HPGD,MPO,MGAM,CYP2D6,MAP3K5,ATAD5,NR1I2,HIF1AN,CA12,PIM2,CXCR1,ESRRA,CLK3,HSP90AB1,BRAF,PIK3CA,GPR35,AHR,IGF1R,CLK1,CSNK2A1,NEK6,SLK,PLK1,ALOX5,CDK6,STK16,YWHAB,AKT1,AXL,MAOB,DAPK1,F2,PKN1,ALK,NFKB1,AKR1B10,GSK3A,CYP19A1,PRSS2,BACE1,FEN1,LCK,RNASEH1,PIM1,ALOX15B,PRSS1,CDK1,ABCC1,ACHE,TOP1,SYK,MET,AMY1A,ADORA3,PRSS3,CYP3A4,HSF1,GCK,CYP2C19,CYP2C9,MAOA,SLC2A2,NEK2,TP53,GSK3B,PTGS2,DRD4,CCNB1,CA6,ABCB1,EPHX2,AMY1C,CA7,PLAU,CD38,SMAD2,MPHOSPH8,AR,CSNK1G2,NR3C1,CYP1A2,PREP,PGR,MMP13,ALOX12,SRC,POLI,XDH,AMY1B,CDK5R1,HSP90AA1,ABCG2,SORD,IFNG","CSNK2A1,GSK3B,NEK6,ALOX5,CCR4,DRD4,CA14,ELAVL1,AKR1B1,CA6,PTK2,KDM4E,AKT1,ABCB1,MAPT,CA3,CA1,ALOX15,DAPK1,AXL,GLO1,PKN1,MPG,CA7,EGFR,ALK,AKR1B10,CA4,F2,HSD17B1,CYP2C8,PIK3R1,MMP9,BACE1,CYP1A2,NOX4,TOP2A,CYP1B1,PIM1,PYGL,APEX1,AURKB,CISD1,MPO,HSD17B2,MMP3,TTR,TYR,P4HB,NUAK1,CDK1,ABCC1,PTPRS,MMP13,FLT3,MET,ALOX12,CA9,CA5A,CA12,CAMK2B,ST6GAL1,XDH,MMP2,CXCR1,NEK2,ESRRA,AVPR2,KDR,ABCG2,MAOA,CYP2C9,CA2,GPR35,IGF1R,PLA2G1B","BLM,CSNK2A2,GAA,CSNK2B,ALDH1A1,PTK2,GLO1,EGFR,PTPN1,EZH2,DRD1,ABCC4,SMAD3,TOP2A,CDK5,CYP1B1,AURKB,HSD17B2,MMP3,CDK2,NUAK1,RELA,FLT3,HIF1A,PON1,CA9,CA5A,SI,TDP1,POLK,CAMK2B,MMP2,GALK1,ST6GAL1,AVPR2,APP,RXRA,KDR,CA2,HSPB1,PLA2G1B,CSNK1G1,HDAC9,CCR4,ELAVL1,CA14,AKR1B1,YES1,KDM4E,ELAVL3,MAPT,CA1,ALOX15,CA3,PGD,ESR1,CA4,DPP4,MMP12,HSD17B1,POLB,CYP1A1,CYP2C8,MMP9,PIK3R1,ELANE,CALM1,POLH,DIRAS1,NOX4,NFKB2,CA5B,PYGL,PIK3CG,HPGD,MPO,MGAM,PTPRS,CYP2D6,MAP3K5,ATAD5,NR1I2,HIF1AN,CA12,PIM2,CXCR1,ESRRA,CLK3,HSP90AB1,BRAF,PIK3CA,GPR35,AHR,IGF1R,CLK1,CSNK2A1,NEK6,SLK,PLK1,ALOX5,CDK6,STK16,YWHAB,AKT1,AXL,MAOB,DAPK1,F2,PKN1,ALK,NFKB1,AKR1B10,GSK3A,CYP19A1,PRSS2,BACE1,FEN1,LCK,RNASEH1,PIM1,APEX1,ALOX15B,PRSS1,CDK1,ABCC1,ACHE,TOP1,SYK,MET,AMY1A,ADORA3,PRSS3,CYP3A4,HSF1,GCK,CYP2C19,CYP2C9,MAOA,SLC2A2,NEK2,TP53,GSK3B,PTGS2,DRD4,CCNB1,CA6,ABCB1,EPHX2,AMY1C,MPG,CA7,PLAU,CD38,SMAD2,MPHOSPH8,AR,CSNK1G2,NR3C1,CYP1A2,PREP,CISD1,TTR,PGR,TYR,P4HB,MMP13,ALOX12,SRC,POLI,XDH,AMY1B,CDK5R1,HSP90AA1,ABCG2,SORD,IFNG",quercetin
1196,Chemistry,gancao,,5280343,Exist,--,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,,"BLM,CSNK2A2,GAA,CSNK2B,ALDH1A1,PTK2,GLO1,EGFR,PTPN1,EZH2,DRD1,ABCC4,SMAD3,CDK5,TOP2A,CYP1B1,AURKB,HSD17B2,MMP3,CDK2,NUAK1,RELA,FLT3,HIF1A,PON1,CA9,CA5A,SI,TDP1,POLK,CAMK2B,MMP2,GALK1,AVPR2,APP,RXRA,KDR,CA2,HSPB1,PLA2G1B,CSNK1G1,HDAC9,CCR4,ELAVL1,CA14,AKR1B1,YES1,ELAVL3,MAPT,CA1,ALOX15,CA3,PGD,ESR1,CA4,DPP4,MMP12,POLB,CYP1A1,CYP2C8,MMP9,PIK3R1,ELANE,CALM1,POLH,DIRAS1,NOX4,NFKB2,CA5B,PYGL,PIK3CG,HPGD,MPO,MGAM,CYP2D6,MAP3K5,ATAD5,NR1I2,HIF1AN,CA12,PIM2,CXCR1,ESRRA,CLK3,HSP90AB1,BRAF,PIK3CA,GPR35,AHR,IGF1R,CLK1,CSNK2A1,NEK6,SLK,PLK1,ALOX5,CDK6,STK16,YWHAB,AKT1,AXL,MAOB,DAPK1,F2,PKN1,ALK,NFKB1,AKR1B10,GSK3A,CYP19A1,PRSS2,BACE1,FEN1,LCK,RNASEH1,PIM1,ALOX15B,PRSS1,CDK1,ABCC1,ACHE,TOP1,SYK,MET,AMY1A,ADORA3,PRSS3,CYP3A4,HSF1,GCK,CYP2C19,CYP2C9,MAOA,SLC2A2,NEK2,TP53,GSK3B,PTGS2,DRD4,CCNB1,CA6,ABCB1,EPHX2,AMY1C,CA7,PLAU,CD38,SMAD2,MPHOSPH8,AR,CSNK1G2,NR3C1,CYP1A2,PREP,PGR,MMP13,ALOX12,SRC,POLI,XDH,AMY1B,CDK5R1,HSP90AA1,ABCG2,SORD,IFNG","CSNK2A1,GSK3B,NEK6,ALOX5,CCR4,DRD4,CA14,ELAVL1,AKR1B1,CA6,PTK2,KDM4E,AKT1,ABCB1,MAPT,CA3,CA1,ALOX15,DAPK1,AXL,GLO1,PKN1,MPG,CA7,EGFR,ALK,AKR1B10,CA4,F2,HSD17B1,CYP2C8,PIK3R1,MMP9,BACE1,CYP1A2,NOX4,TOP2A,CYP1B1,PIM1,PYGL,APEX1,AURKB,CISD1,MPO,HSD17B2,MMP3,TTR,TYR,P4HB,NUAK1,CDK1,ABCC1,PTPRS,MMP13,FLT3,MET,ALOX12,CA9,CA5A,CA12,CAMK2B,ST6GAL1,XDH,MMP2,CXCR1,NEK2,ESRRA,AVPR2,KDR,ABCG2,MAOA,CYP2C9,CA2,GPR35,IGF1R,PLA2G1B","BLM,CSNK2A2,GAA,CSNK2B,ALDH1A1,PTK2,GLO1,EGFR,PTPN1,EZH2,DRD1,ABCC4,SMAD3,TOP2A,CDK5,CYP1B1,AURKB,HSD17B2,MMP3,CDK2,NUAK1,RELA,FLT3,HIF1A,PON1,CA9,CA5A,SI,TDP1,POLK,CAMK2B,MMP2,GALK1,ST6GAL1,AVPR2,APP,RXRA,KDR,CA2,HSPB1,PLA2G1B,CSNK1G1,HDAC9,CCR4,ELAVL1,CA14,AKR1B1,YES1,KDM4E,ELAVL3,MAPT,CA1,ALOX15,CA3,PGD,ESR1,CA4,DPP4,MMP12,HSD17B1,POLB,CYP1A1,CYP2C8,MMP9,PIK3R1,ELANE,CALM1,POLH,DIRAS1,NOX4,NFKB2,CA5B,PYGL,PIK3CG,HPGD,MPO,MGAM,PTPRS,CYP2D6,MAP3K5,ATAD5,NR1I2,HIF1AN,CA12,PIM2,CXCR1,ESRRA,CLK3,HSP90AB1,BRAF,PIK3CA,GPR35,AHR,IGF1R,CLK1,CSNK2A1,NEK6,SLK,PLK1,ALOX5,CDK6,STK16,YWHAB,AKT1,AXL,MAOB,DAPK1,F2,PKN1,ALK,NFKB1,AKR1B10,GSK3A,CYP19A1,PRSS2,BACE1,FEN1,LCK,RNASEH1,PIM1,APEX1,ALOX15B,PRSS1,CDK1,ABCC1,ACHE,TOP1,SYK,MET,AMY1A,ADORA3,PRSS3,CYP3A4,HSF1,GCK,CYP2C19,CYP2C9,MAOA,SLC2A2,NEK2,TP53,GSK3B,PTGS2,DRD4,CCNB1,CA6,ABCB1,EPHX2,AMY1C,MPG,CA7,PLAU,CD38,SMAD2,MPHOSPH8,AR,CSNK1G2,NR3C1,CYP1A2,PREP,CISD1,TTR,PGR,TYR,P4HB,MMP13,ALOX12,SRC,POLI,XDH,AMY1B,CDK5R1,HSP90AA1,ABCG2,SORD,IFNG",quercetin
