Gene,org_score_in_DisGeNET,score_in_DisGeNET,org_score_in_GeneCards,score_in_GeneCards,org_score_in_CTD,score_in_CTD,avg_score
RPS27RT,0,0,0,0,3.22,0.015631827,0.005210609
GINS3,0,0,0,0,17.24,0.083693383,0.027897794
H2-M10.4,0,0,0,0,3.31,0.016068741,0.005356247
GOLGA2P2Y,0,0,0,0,3.3,0.016020195,0.005340065
TAPDELTA,0,0,0,0,3.64,0.017670761,0.005890254
CLCA2,0,0,0,0,14.79,0.071799602,0.023933201
ZNF233,0,0,0.69,0.005175129,0,0,0.001725043
LSAMP,0,0,0,0,7.9,0.038351376,0.012783792
LY86-AS1,0,0,0.74,0.005550139,0,0,0.001850046
KRTAP4-11,0,0,0,0,3.4,0.016505656,0.005501885
DTNBP1A,0,0,0,0,3.29,0.015971649,0.005323883
NDUFA7,0,0,1.26,0.009450236,13.22,0.064177873,0.024542703
PTPRN2,0,0,0,0,6.85,0.033254041,0.01108468
GRIPAP1,0,0,0,0,12.45,0.060439827,0.020146609
HSP90AA1.2,0,0,0,0,2.83,0.013738531,0.00457951
CCDC127,0,0,0,0,11.99,0.058206709,0.019402236
OLFR790,0,0,0,0,3.45,0.016748386,0.005582795
ENSG00000260317,0,0,0.69,0.005175129,0,0,0.001725043
SCNN1B,0,0,0,0,9.54,0.046312928,0.015437643
HSALNG0044328,0,0,0.69,0.005175129,0,0,0.001725043
WAP,0,0,0,0,3.55,0.017233846,0.005744615
FEZF2,0,0,0,0,8.44,0.040972863,0.013657621
FAM72D,0,0,0,0,9.95,0.048303316,0.016101105
ETFDH,0,0,0,0,15.52,0.075343463,0.025114488
HEATR1,0,0,0,0,6.74,0.032720035,0.010906678
EST-6,0,0,0,0,4.54,0.022039905,0.007346635
PRODH,0,0,3,0.022500563,14.56,0.070683043,0.031061202
ZDHHC14,0,0,0,0,10.82,0.052526822,0.017508941
SUZ12,0,0,0,0,16.97,0.08238264,0.02746088
GRIN2C,0,0,17.61,0.132078302,24.91,0.1209282,0.084335501
TSSK5,0,0,0,0,2.83,0.013738531,0.00457951
ATP6V0B,0,0,0.09,0.000675017,13.71,0.066556629,0.022410549
MIR3907,0,0,0,0,3.64,0.017670761,0.005890254
EPHX3,0,0,0,0,2.1,0.01019467,0.003398223
ATRIP,0,0,0,0,9.44,0.045827467,0.015275822
ENSG00000265971,0,0,1.19,0.008925223,0,0,0.002975074
MT-ND1,0,0,37.55,0.281632041,0,0,0.093877347
BMP5,0,0,0,0,6.64,0.032234574,0.010744858
GPM6AB,0,0,0,0,8.74,0.042429244,0.014143081
SLC5A8L,0,0,0,0,4.47,0.021700083,0.007233361
piR-32214-557,0,0,0.69,0.005175129,0,0,0.001725043
COQ5,0,0,0,0,15.43,0.074906549,0.02496885
ANKAR,0,0,0,0,2.59,0.012573426,0.004191142
LRFN3,0,0,0,0,15.32,0.074372542,0.024790847
GCNT4,0,0,0.69,0.005175129,0,0,0.001725043
FMO1,0,0,0,0,16.53,0.080246614,0.026748871
NUB1,0,0,0.13,0.000975024,8,0.038836837,0.01327062
CYBC1,0,0,0,0,5.58,0.027088694,0.009029565
PPTC7A,0,0,0,0,3.87,0.01878732,0.00626244
KCNQ3,0,0,0,0,7.2,0.034953153,0.011651051
ZFP846,0,0,0,0,2.9,0.014078353,0.004692784
EPD,0,0,0,0,2.55,0.012379242,0.004126414
CBG13310,0,0,0,0,4.33,0.021020438,0.007006813
KLHL24,0,0,0,0,25.44,0.123501141,0.041167047
SLC7A8,0,0,0.09,0.000675017,12.1,0.058740716,0.019805244
NXPH2,0,0,0,0,6.23,0.030244187,0.010081396
MIR467B,0,0,0,0,3.73,0.018107675,0.006035892
ALPK1,0,0,0,0,22.54,0.109422788,0.036474263
PKNOX1,0,0,4.6,0.034500863,12.42,0.060294189,0.031598351
ZNF611,0,0,0,0,2.76,0.013398709,0.004466236
POU6F1,0,0,0,0,2.37,0.011505413,0.003835138
MLEC,0,0,0.09,0.000675017,12.35,0.059954367,0.020209795
GPT2L,0,0,0,0,3.3,0.016020195,0.005340065
ANG4,0,0,0,0,2.73,0.013253071,0.00441769
MIR942,0,0,0,0,3.1,0.015049274,0.005016425
LEAP2,0,0,0,0,13.57,0.065876984,0.021958995
PARP6A,0,0,0,0,3.98,0.019321326,0.006440442
TUBD1,0,0,0,0,15.54,0.075440555,0.025146852
MYCS,0,0,0,0,3.24,0.015728919,0.005242973
VARS1,0,0,0.09,0.000675017,4.85,0.023544832,0.008073283
PLCXD1,0,0,0,0,7.77,0.037720278,0.012573426
FRAS1,0,0,0,0,6.38,0.030972377,0.010324126
KCNG3,0,0,0,0,11.48,0.055730861,0.018576954
TMEM30AB,0,0,0,0,3.09,0.015000728,0.005000243
FBXO9,0,0,0,0,12.84,0.062333123,0.020777708
MIER1A,0,0,0,0,3.87,0.01878732,0.00626244
CHT4,0,0,0,0,3.39,0.01645711,0.005485703
DCTN1,0,0,4,0.03000075,7.98,0.038739745,0.022913498
IGKV3-20,0,0,0,0,14.75,0.071605418,0.023868473
CHCHD7,0,0,0,0,19.04,0.092431671,0.030810557
PRKAR2B,0,0,0.81,0.006075152,25.29,0.12277295,0.042949367
CASP3A,0,0,0,0,5.96,0.028933443,0.009644481
ARRDC3B,0,0,0,0,6.47,0.031409292,0.010469764
VMN2R66,0,0,0,0,3.56,0.017282392,0.005760797
WRN,0,0,0.78,0.005850146,8.1,0.039322297,0.015057481
CGREF1,0,0,0,0,18.81,0.091315112,0.030438371
ARHGAP27P1,0,0,0,0,3.08,0.014952182,0.004984061
ZFP758,0,0,0,0,11.37,0.055196854,0.018398951
SERPINH1B,0,0,0,0,6.72,0.032622943,0.010874314
TLX2,0,0,0,0,5.2,0.025243944,0.008414648
WDR32,0,0,0,0,2.61,0.012670518,0.004223506
MSP130,0,0,0,0,6.68,0.032428759,0.010809586
LPIN2,0,0,0,0,14.86,0.072139424,0.024046475
CPLX3,0,0,0,0,9.41,0.045681829,0.015227276
CCDC103,0,0,0,0,8.82,0.042817613,0.014272538
NHS,0,0,0,0,1.97,0.009563571,0.003187857
CHDH,0,0,0,0,7.24,0.035147337,0.011715779
FCHO1,0,0,0.36,0.002700068,2.42,0.011748143,0.00481607
VMP1,0,0,2.1,0.015750394,18.73,0.090926744,0.035559046
BUD13,0,0,0,0,9.54,0.046312928,0.015437643
ASTE1,0,0,0,0,5.82,0.028253799,0.009417933
FXYD4,0,0,0,0,8.48,0.041167047,0.013722349
CD300LG,0,0,0.69,0.005175129,13.92,0.067576096,0.024250408
CBR-UNC-52,0,0,0,0,4.85,0.023544832,0.007848277
RNASE10,0,0,0,0,2.53,0.01228215,0.00409405
SPRED1,0,0,0.09,0.000675017,9.63,0.046749842,0.015808286
MIR466H,0,0,0,0,8.95,0.043448711,0.014482904
GAREM1,0,0,0,0,11.71,0.05684742,0.01894914
DBNL,0,0,0,0,7.79,0.03781737,0.01260579
AP1S1,0,0,0.69,0.005175129,12.31,0.059760183,0.021645104
TCF15,0,0,0.69,0.005175129,5.03,0.024418661,0.009864597
IGFN1.1,0,0,0,0,3.48,0.016894024,0.005631341
JPH4,0,0,1.45,0.010875272,0,0,0.003625091
SPINK6,0,0,0.36,0.002700068,0,0,0.000900023
CDR-4,0,0,0,0,2.68,0.01301034,0.00433678
ZFP511,0,0,0,0,2.49,0.012087965,0.004029322
FSN-1,0,0,0,0,4.79,0.023253556,0.007751185
ZNF781,0,0,0,0,2.89,0.014029807,0.004676602
WFDC18,0,0,0,0,5.07,0.024612845,0.008204282
UBR7,0,0,0,0,8.16,0.039613573,0.013204524
piR-41245-221,0,0,0.69,0.005175129,0,0,0.001725043
EIF4EBP3,0,0,0,0,4.71,0.022865188,0.007621729
ALPHA-EST2,0,0,0,0,3.23,0.015680373,0.005226791
RPS12P22,0,0,0,0,8.3,0.040293218,0.013431073
XPA,0,0,0,0,31.63,0.153551143,0.051183714
LRRC7,0,0,0.09,0.000675017,3.25,0.015777465,0.005484161
ENSG00000225911,0,0,0.69,0.005175129,0,0,0.001725043
MAGEF1,0,0,0,0,6.3,0.030584009,0.01019467
SERPINA9,0,0,0,0,5.16,0.02504976,0.00834992
ENSG00000253851,0,0,0.69,0.005175129,0,0,0.001725043
WFDC10,0,0,0,0,7.41,0.03597262,0.011990873
BDH2P1,0,0,0.33,0.002475062,0,0,0.000825021
TES,0,0,0,0,19.46,0.094470605,0.031490202
HSD3B3,0,0,0,0,5.74,0.02786543,0.009288477
OR2T34,0,0,0,0,10.49,0.050924802,0.016974934
SPATA2L,0,0,0,0,8.32,0.04039031,0.013463437
FAM117A,0,0,0,0,15.22,0.073887082,0.024629027
TUBB2A,0,0,14.11,0.105827646,24.59,0.119374727,0.075067458
RRP12,0,0,1.08,0.008100203,12.79,0.062090393,0.023396865
APOBEC3,0,0,0,0,2.57,0.012476334,0.004158778
HC,0,0,0,0,5.22,0.025341036,0.008447012
PLXDC2,0,0,0.78,0.005850146,22.98,0.111558814,0.03913632
POMZP3,0,0,0.36,0.002700068,6.05,0.029370358,0.010690142
AGPAT4,0,0,0,0,10.07,0.048885868,0.016295289
SSUH2.3,0,0,0,0,4.12,0.020000971,0.00666699
GUCY1A1,0,0,0,0,19.6,0.09515025,0.03171675
EIF1AX,0,0,0.36,0.002700068,21.73,0.105490558,0.036063542
RXFP3,0,0,0.36,0.002700068,2.65,0.012864702,0.005188257
CRACDL,0,0,0,0,2.16,0.010485946,0.003495315
FAM189A1,0,0,0,0,9.64,0.046798388,0.015599463
DAAM1,0,0,0,0,4.04,0.019612603,0.006537534
ACLYA,0,0,0,0,7.58,0.036797903,0.012265968
SLFN2,0,0,0,0,5.12,0.024855576,0.008285192
FCMR,0,0,0.69,0.005175129,17.74,0.086120685,0.030431938
ARFIP1,0,0,0,0,11.84,0.057478518,0.019159506
PLEKHG6,0,0,0,0,2.04,0.009903393,0.003301131
DET1,0,0,0,0,14.99,0.072770523,0.024256841
SCAPER,0,0,0.69,0.005175129,4.55,0.022088451,0.00908786
AK9,0,0,0,0,9.45,0.045876013,0.015292004
FNDC9,0,0,0,0,2.56,0.012427788,0.004142596
GNL1,0,0,0,0,5.37,0.026069227,0.008689742
SCRIB,0,0,0,0,8.6,0.041749599,0.013916533
SCD1,0,0,0,0,54.34,0.263799214,0.087933071
FAAH2,0,0,0.36,0.002700068,2.84,0.013787077,0.005495715
RPRD1B,0,0,0,0,12.76,0.061944755,0.020648252
IGFN1,0,0,0,0,3.06,0.01485509,0.004951697
RNU6-363P,0,0,0.69,0.005175129,0,0,0.001725043
VTN,0,0,1.27,0.009525238,24.73,0.120054372,0.043193203
CERS1,0,0,1.73,0.012975324,2.6,0.012621972,0.008532432
RN7SL809P,0,0,0.69,0.005175129,0,0,0.001725043
ENSG00000279339,0,0,0.69,0.005175129,0,0,0.001725043
SLC25A38A,0,0,0,0,2.83,0.013738531,0.00457951
RECQL4,0,0,0,0,19.97,0.096946454,0.032315485
PRSS45,0,0,0,0,3.73,0.018107675,0.006035892
OLR1398,0,0,0,0,3.12,0.015146366,0.005048789
MUP6,0,0,0,0,2.47,0.011990873,0.003996958
BAD,0,0,15.93,0.119477987,61.99,0.300936939,0.140138309
SOCS5,0,0,0.38,0.002850071,21.49,0.104325453,0.035725175
PHGR1,0,0,0,0,2.68,0.01301034,0.00433678
TIGD1,0,0,0.38,0.002850071,2.46,0.011942327,0.004930799
SLC38A8,0,0,0,0,11.32,0.054954124,0.018318041
SEC22B,0,0,0.74,0.005550139,14.88,0.072236516,0.025928885
ATP13A1,0,0,0,0,5.29,0.025680858,0.008560286
NACHR,0,0,0,0,4.85,0.023544832,0.007848277
CREMA,0,0,0,0,3.7,0.017962037,0.005987346
BCL2L13,0,0,0.38,0.002850071,13.64,0.066216807,0.023022293
TALDO1,0,0,0,0,26.98,0.130977232,0.043659077
TGFB1I1,0,0,0.74,0.005550139,14.91,0.072382154,0.025977431
LOC343052,0,0,0.29,0.002175054,0,0,0.000725018
RB1CC1,0,0,1.82,0.013650341,19.97,0.096946454,0.036865598
LOC105378209,0,0,0.69,0.005175129,0,0,0.001725043
EEF1A1P11,0,0,0,0,3.31,0.016068741,0.005356247
FN3K,0,0,0,0,7.29,0.035390067,0.011796689
LEF1,0,0,0.29,0.002175054,21.15,0.102674887,0.03494998
RIMBP2,0,0,1.5,0.011250281,2.05,0.009951939,0.007067407
INX-8,0,0,0,0,4.65,0.022573911,0.007524637
ZC3H11A,0,0,0.78,0.005850146,14.5,0.070391767,0.025413971
ZC3H10,0,0,0.69,0.005175129,9.23,0.044808,0.016661043
NUP85,0,0,0,0,8.4,0.040778679,0.013592893
ZP2.2,0,0,0,0,3.82,0.01854459,0.00618153
TDRD10,0,0,1.78,0.013350334,3.06,0.01485509,0.009401808
PLEKHF1,0,0,0,0,12.09,0.05869217,0.019564057
YAE1,0,0,0.36,0.002700068,2.41,0.011699597,0.004799888
WDR70,0,0,0.09,0.000675017,5.11,0.024807029,0.008494015
MIR18B,0,0,0,0,11.81,0.05733288,0.01911096
OLR1329,0,0,0,0,3.74,0.018156221,0.006052074
TBC1D3P2,0,0,0.36,0.002700068,3.98,0.019321326,0.007340465
MRGPRA2A,0,0,0,0,16.86,0.081848633,0.027282878
PHF8,0,0,0.38,0.002850071,5.18,0.025146852,0.009332308
BPIFB5,0,0,0,0,2.84,0.013787077,0.004595692
TCRB,0,0,0,0,2.8,0.013592893,0.004530964
RPL6P27,0,0,0,0,3.14,0.015243458,0.005081153
INR,0,0,0,0,3.3,0.016020195,0.005340065
WDR64,0,0,0,0,7.43,0.036069712,0.012023237
ZDHHC13,0,0,0,0,17.85,0.086654692,0.028884897
RN7SL535P,0,0,0.69,0.005175129,0,0,0.001725043
ENSG00000250453,0,0,0.69,0.005175129,0,0,0.001725043
TTR-44,0,0,0,0,3.07,0.014903636,0.004967879
ZNF556,0,0,0,0,2.8,0.013592893,0.004530964
MAEA,0,0,0,0,8.18,0.039710666,0.013236889
RABL3,0,0,0.36,0.002700068,14.88,0.072236516,0.024978861
GPX-3,0,0,0,0,3.64,0.017670761,0.005890254
KRT18P55,0,0,0,0,7.19,0.034904607,0.011634869
KLHDC1,0,0,0,0,5.69,0.0276227,0.009207567
PPP2R2D,0,0,0,0,7.64,0.037089179,0.01236306
OLFR99,0,0,0,0,3.68,0.017864945,0.005954982
SRSF12,0,0,0.74,0.005550139,5.82,0.028253799,0.011267979
CCNO,0,0,0,0,14.21,0.068983931,0.022994644
NMES1,0,0,0,0,8.72,0.042332152,0.014110717
MIR350,0,0,0,0,7.31,0.03548716,0.011829053
IGKV3-2,0,0,0,0,3.99,0.019369872,0.006456624
TMC4,0,0,0,0,15.01,0.072867615,0.024289205
LINC01565,0,0,0,0,9.1,0.044176902,0.014725634
T24B1.1,0,0,0,0,4.85,0.023544832,0.007848277
SNAP47,0,0,0,0,9.78,0.047478033,0.015826011
PPIH,0,0,0.78,0.005850146,1.96,0.009515025,0.005121724
GABRA6,0,0,0,0,14.54,0.070585951,0.02352865
MCM5,0,0,0.36,0.002700068,26.17,0.127045002,0.043248357
ACIN1,0,0,0.74,0.005550139,6.78,0.032914219,0.012821453
GOLPH3L,0,0,0,0,8.18,0.039710666,0.013236889
SP8,0,0,3.88,0.029100728,5.25,0.025486674,0.018195801
PLOD2,0,0,0,0,25.08,0.121753483,0.040584494
GFM2,0,0,0,0,8.55,0.041506869,0.013835623
KANSL1,0,0,4.78,0.035850896,2.19,0.010631584,0.01549416
NOL7,0,0,0.38,0.002850071,16.31,0.079178601,0.027342891
RHOAB,0,0,0,0,3.51,0.017039662,0.005679887
NPP-6,0,0,0,0,4.79,0.023253556,0.007751185
DHRS7,0,0,0,0,17.9,0.086897422,0.028965807
ENSG00000279600,0,0,0.69,0.005175129,0,0,0.001725043
ALOXE3,0,0,0,0,3.12,0.015146366,0.005048789
KCNG1,0,0,0,0,14.05,0.068207195,0.022735732
RPL21,0,0,0.74,0.005550139,28.43,0.138016409,0.047855516
LOC105375964,0,0,0.69,0.005175129,0,0,0.001725043
RAET1L,0,0,0,0,2.83,0.013738531,0.00457951
RAB6C,0,0,0,0,3.06,0.01485509,0.004951697
FMO6P,0,0,0.29,0.002175054,0,0,0.000725018
RPL35A,0,0,0.74,0.005550139,10.7,0.051944269,0.019164803
C10orf90,0,0,0.09,0.000675017,0,0,0.000225006
PCDHB13,0,0,0,0,2.97,0.014418176,0.004806059
DNAJB6,0,0,0.96,0.00720018,17.35,0.08422739,0.030475857
ABCB8,0,0,0,0,5.62,0.027282878,0.009094293
MLC1,0,0,3.43,0.025725643,6.97,0.033836594,0.019854079
TMEM18,0,0,0,0,2.34,0.011359775,0.003786592
IRAK1BP1,0,0,0.69,0.005175129,4.93,0.023933201,0.009702777
ENDOU2,0,0,0,0,3.98,0.019321326,0.006440442
CSN1S1,0,0,2.58,0.019350484,5.13,0.024904122,0.014751535
TXNDC11,0,0,0.74,0.005550139,12.41,0.060245643,0.021931927
HIC1,0,0,0,0,6.92,0.033593864,0.011197955
RAB9B,0,0,0,0,12.9,0.062624399,0.0208748
IFIT1,0,0,0.78,0.005850146,37.88,0.183892422,0.063247523
SLC6A14,0,0,0,0,10.64,0.051652993,0.017217664
ETV2,0,0,0,0,5.89,0.028593621,0.009531207
ST6GALNAC3,0,0,0,0,2.68,0.01301034,0.00433678
piR-55985-053,0,0,0.69,0.005175129,0,0,0.001725043
CIDEB,0,0,0,0,21.02,0.102043789,0.034014596
MRPL38,0,0,0.74,0.005550139,11.38,0.0552454,0.02026518
GKN2,0,0,0,0,5.98,0.029030535,0.009676845
BNIP2,0,0,0,0,21.87,0.106170202,0.035390067
PRDM2,0,0,1.43,0.010725268,9.39,0.045584737,0.018770002
RAB11FIP3,0,0,0,0,8,0.038836837,0.012945612
NEK5,0,0,0,0,5.81,0.028205253,0.009401751
TLCD3B,0,0,0,0,6.25,0.030341279,0.01011376
HNRNPUL2,0,0,0.74,0.005550139,25.34,0.12301568,0.042855273
DCAKD,0,0,0,0,10.22,0.049614059,0.01653802
SLC26A6,0,0,0,0,7.82,0.037963008,0.012654336
DUS1L,0,0,0,0,8.92,0.043303073,0.014434358
TRIM72,0,0,0,0,5.96,0.028933443,0.009644481
RGS3,0,0,0.36,0.002700068,8.78,0.042623428,0.015107832
FABP2,0,0,0,0,20.34,0.098742657,0.032914219
YWHAEP1,0,0,0,0,3.14,0.015243458,0.005081153
MPP3,0,0,1.05,0.007875197,5.26,0.02553522,0.011136806
REEP2,0,0,0.69,0.005175129,14.81,0.071896694,0.025690608
TLE4,0,0,0.09,0.000675017,4.09,0.019855333,0.00684345
CYB5R4,0,0,0,0,15.67,0.076071654,0.025357218
ZFYVE9P2,0,0,0.69,0.005175129,0,0,0.001725043
GALNT18,0,0,0,0,7.11,0.034516239,0.011505413
IBA57,0,0,0,0,2.27,0.011019952,0.003673317
GFI1,0,0,0,0,1.82,0.00883538,0.002945127
DDX27,0,0,0,0,8.17,0.03966212,0.013220707
MRPL1,0,0,0.91,0.006825171,21.87,0.106170202,0.037665124
RNLS,0,0,1.08,0.008100203,11.81,0.05733288,0.021811028
RAD51D,0,0,0,0,8.45,0.041021409,0.013673803
FRS2B,0,0,0,0,3.41,0.016554202,0.005518067
DENND4C,0,0,0,0,4.77,0.023156464,0.007718821
FCER2,0,0,0,0,12.32,0.059808729,0.019936243
COL9A2,0,0,0.09,0.000675017,0,0,0.000225006
KAT7,0,0,0.36,0.002700068,2.31,0.011214137,0.004638068
UCHL4,0,0,0,0,2.68,0.01301034,0.00433678
CDH23,0,0,0.78,0.005850146,4.75,0.023059372,0.009636506
LOC107985536,0,0,0.69,0.005175129,0,0,0.001725043
SNAI1,0,0,0.69,0.005175129,44.75,0.217243556,0.074139562
CNOT10,0,0,0.09,0.000675017,2.5,0.012136511,0.004270509
MIR19B,0,0,0,0,3.02,0.014660906,0.004886969
RIN1,0,0,0,0,10.49,0.050924802,0.016974934
C9ORF24,0,0,0,0,10.02,0.048643138,0.016214379
ZNF91,0,0,0,0,9.48,0.046021652,0.015340551
STX4A,0,0,0,0,6.03,0.029273266,0.009757755
EIF3J1,0,0,0,0,7.5,0.036409534,0.012136511
ADAMTS19,0,0,0,0,5.34,0.025923589,0.008641196
OLR1638,0,0,0,0,3.39,0.01645711,0.005485703
RBM24,0,0,0,0,9.52,0.046215836,0.015405279
ORA4,0,0,0,0,4.33,0.021020438,0.007006813
HSP-60,0,0,0,0,16.08,0.078062042,0.026020681
EPS8,0,0,0,0,14.55,0.070634497,0.023544832
EIF4E1C,0,0,0,0,2.89,0.014029807,0.004676602
CA5A,0,0,0.13,0.000975024,8.05,0.039079567,0.01335153
MARCHF2,0,0,0,0,4.72,0.022913734,0.007637911
FAM193B,0,0,0,0,12.2,0.059226176,0.019742059
RANBP17,0,0,1.73,0.012975324,0,0,0.004325108
HOPX,0,0,0,0,18.11,0.087916889,0.02930563
ZNF221,0,0,0.97,0.007275182,3.14,0.015243458,0.007506213
C12ORF57,0,0,0,0,2.4,0.011651051,0.003883684
CKAP5,0,0,0.97,0.007275182,7.62,0.036992087,0.014755756
PPP2R3B,0,0,3.88,0.029100728,6.41,0.031118015,0.020072914
ENSG00000258181,0,0,0.69,0.005175129,0,0,0.001725043
ACAD10,0,0,0.36,0.002700068,7.55,0.036652265,0.013117444
SLC38A11,0,0,0,0,5.8,0.028156707,0.009385569
CD276,0,0,0,0,6.77,0.032865673,0.010955224
PITHD1,0,0,0,0,11.99,0.058206709,0.019402236
GIGYF2,0,0,1.82,0.013650341,4.8,0.023302102,0.012317481
LAMP3,0,0,0,0,11.8,0.057284334,0.019094778
ZFP91,0,0,0,0,14.41,0.069954852,0.023318284
LCE2C,0,0,0,0,12.75,0.061896209,0.02063207
MAX-2,0,0,0,0,4.99,0.024224477,0.008074826
CA3,0,0,0,0,8.82,0.042817613,0.014272538
PDE1C,0,0,0,0,7.03,0.03412787,0.011375957
ANXA2P1,0,0,0,0,6.06,0.029418904,0.009806301
MIR30A,0,0,2.45,0.018375459,29.16,0.14156027,0.05331191
RPL22L1,0,0,0,0,12.8,0.062138939,0.02071298
AEBP2,0,0,0.4,0.003000075,14.21,0.068983931,0.023994669
PBSN,0,0,0,0,5.72,0.027768338,0.009256113
KLK1B4,0,0,0,0,9.47,0.045973105,0.015324368
MLANA,0,0,0,0,5.43,0.026360503,0.008786834
PRSS53,0,0,0,0,2.32,0.011262683,0.003754228
C6ORF89,0,0,0,0,2.74,0.013301617,0.004433872
LRRFIP2,0,0,0.74,0.005550139,5.34,0.025923589,0.010491243
TEK,0,0,0.36,0.002700068,20.13,0.09772319,0.033474419
ITPRIPL2,0,0,0,0,7.83,0.038011554,0.012670518
MUP5,0,0,0,0,8.54,0.041458323,0.013819441
ABRAXAS2,0,0,0,0,5.69,0.0276227,0.009207567
ORA3,0,0,0,0,3.98,0.019321326,0.006440442
SLC30A8,0,0,0,0,10.17,0.049371329,0.01645711
ICAM3,0,0,0.36,0.002700068,11.59,0.056264867,0.019654978
TCF24,0,0,0,0,2.83,0.013738531,0.00457951
TAF12,0,0,0,0,15.8,0.076702753,0.025567584
MTO1,0,0,0,0,12.19,0.05917763,0.019725877
H2-Q5,0,0,0,0,12.42,0.060294189,0.020098063
OLFR153,0,0,0,0,3.18,0.015437643,0.005145881
PASD1,0,0,0.36,0.002700068,3.37,0.016360017,0.006353362
ENSG00000255331,0,0,0.69,0.005175129,0,0,0.001725043
THAP8,0,0,0,0,7.06,0.034273508,0.011424503
ENSG00000224356,0,0,0.69,0.005175129,0,0,0.001725043
OR4F5,0,0,0,0,3.82,0.01854459,0.00618153
RRAGD,0,0,0,0,11.78,0.057187242,0.019062414
PCDH20,0,0,0,0,4.76,0.023107918,0.007702639
LAMP5,0,0,0,0,3.42,0.016602748,0.005534249
LPXN,0,0,0,0,12.34,0.059905821,0.019968607
OLR742,0,0,0,0,4.08,0.019806787,0.006602262
UTS1,0,0,0,0,3.39,0.01645711,0.005485703
ALDOC,0,0,1.1,0.008250206,29.89,0.145104131,0.051118112
TFAP2C,0,0,0,0,15.38,0.074663819,0.02488794
NEK10,0,0,0.69,0.005175129,2.72,0.013204524,0.006126551
CD302,0,0,0,0,20.36,0.09883975,0.032946583
IH,0,0,0,0,3.85,0.018690228,0.006230076
VEGFR-1,0,0,0,0,4.08,0.019806787,0.006602262
TMED4,0,0,0,0,27.05,0.131317054,0.043772351
ARMC4,0,0,1.47,0.011025276,0,0,0.003675092
TRIM21,0,0,0.09,0.000675017,4.68,0.022719549,0.007798189
TMEM71,0,0,0,0,2,0.009709209,0.003236403
CXCR4A,0,0,0,0,7.4,0.035924074,0.011974691
MTFR1L,0,0,0,0,14.05,0.068207195,0.022735732
MIR5004,0,0,0.69,0.005175129,0,0,0.001725043
MIR6540,0,0,0,0,3.53,0.017136754,0.005712251
PTS,0,0,0.13,0.000975024,18.42,0.089421817,0.03013228
KCNK10,0,0,0,0,4.55,0.022088451,0.007362817
LAIR2,0,0,0,0,6.06,0.029418904,0.009806301
ORLY,0,0,0,0,3.24,0.015728919,0.005242973
LINC01548,0,0,0,0,3.96,0.019224234,0.006408078
SNRNP200,0,0,0.74,0.005550139,8.16,0.039613573,0.015054571
LINC02705,0,0,0.69,0.005175129,0,0,0.001725043
AGEF-1,0,0,0,0,4.99,0.024224477,0.008074826
RNY1,0,0,0,0,2.77,0.013447255,0.004482418
FAM216B,0,0,0,0,2.6,0.012621972,0.004207324
DNAH14,0,0,0.36,0.002700068,5.83,0.028302345,0.010334138
MN298426,0,0,0.69,0.005175129,0,0,0.001725043
GNAZ,0,0,0.36,0.002700068,10.11,0.049080052,0.01726004
LMOD2,0,0,0,0,5.63,0.027331424,0.009110475
MAN1B1,0,0,0,0,8.07,0.039176659,0.013058886
SYT6,0,0,0.38,0.002850071,2.08,0.010097578,0.004315883
DNAH7,0,0,0,0,6.25,0.030341279,0.01011376
HBA-A2,0,0,0,0,4.98,0.024175931,0.008058644
FLT3,0,0,4.24,0.031800795,4.39,0.021311714,0.01770417
CESL1,0,0,0,0,3.32,0.016117287,0.005372429
DOC2GP,0,0,0,0,3.29,0.015971649,0.005323883
PRTFDC1,0,0,0,0,2.2,0.01068013,0.003560043
REPS1,0,0,0,0,5.19,0.025195398,0.008398466
KCNJ16,0,0,0,0,4.67,0.022671003,0.007557001
MFAP2,0,0,0.09,0.000675017,6.72,0.032622943,0.01109932
SPRY3,0,0,0,0,6.63,0.032186028,0.010728676
PPM1M,0,0,0,0,2.29,0.011117045,0.003705682
EIF4BB,0,0,0,0,3.3,0.016020195,0.005340065
LCN15,0,0,0,0,5.83,0.028302345,0.009434115
PPP1R3G,0,0,0,0,5.05,0.024515753,0.008171918
OLFR1151,0,0,0,0,2.99,0.014515268,0.004838423
C20ORF194,0,0,0,0,2.62,0.012719064,0.004239688
PCSK6,0,0,0.87,0.006525163,18.41,0.089373271,0.031966145
TYRP1B,0,0,0,0,3.44,0.01669984,0.005566613
CCDC34,0,0,0,0,7.32,0.035535706,0.011845235
ARIH2,0,0,1.73,0.012975324,7.39,0.035875528,0.016283617
PDE6G,0,0,0,0,3.15,0.015292004,0.005097335
THEMIS2,0,0,0,0,7.54,0.036603719,0.01220124
TBATA,0,0,0.78,0.005850146,10.19,0.049468421,0.018439522
MIR3058,0,0,0,0,3.46,0.016796932,0.005598977
SPAT,0,0,0,0,3.39,0.01645711,0.005485703
UNGP2,0,0,0.09,0.000675017,0,0,0.000225006
MT-RNR1,0,0,0.29,0.002175054,3.56,0.017282392,0.006485815
TMEM181C-PS,0,0,0,0,3.76,0.018253313,0.006084438
TVP23B,0,0,0.78,0.005850146,2.49,0.012087965,0.00597937
AP1S2P1,0,0,0.69,0.005175129,0,0,0.001725043
OLR156,0,0,0,0,4.08,0.019806787,0.006602262
